frame_number,time_sec,track_id,x_center,y_center,width,height,confidence
67230,2804,637,948.271728515625,482.5274658203125,128.637451171875,330.1109313964844,0.3914409279823303
67254,2805,635,1039.207275390625,489.7716064453125,113.213134765625,301.529541015625,0.6942226886749268
67254,2805,637,944.260009765625,481.5562744140625,124.58831787109375,318.1925964355469,0.6384209394454956
67254,2805,638,1147.047119140625,516.1162109375,120.6964111328125,261.4642028808594,0.7430150508880615
67278,2806,635,1042.043212890625,483.0845642089844,109.40667724609375,285.17633056640625,0.5911362767219543
67278,2806,637,943.9420776367188,474.3222961425781,120.5589599609375,304.97869873046875,0.6993809342384338
67278,2806,638,1144.5721435546875,505.08935546875,111.07763671875,240.4268798828125,0.7209054827690125
67302,2807,635,1041.856689453125,478.60748291015625,108.04931640625,274.5614318847656,0.3978942930698395
67302,2807,637,939.8861083984375,475.24853515625,117.9197998046875,295.4300537109375,0.5541111826896667
67302,2807,638,1122.3419189453125,501.928955078125,102.343994140625,221.8271484375,0.6608644723892212
67326,2808,635,1048.3642578125,471.939697265625,103.74658203125,255.98544311523438,0.4030722677707672
67326,2808,637,941.7308349609375,463.3748779296875,111.6016845703125,274.6884765625,0.6454283595085144
67326,2808,638,1102.643798828125,489.2315673828125,89.8394775390625,193.00570678710938,0.2738756537437439
67350,2809,635,1052.971435546875,477.282958984375,100.11859130859375,240.71078491210938,0.39811962842941284
67350,2809,637,940.913818359375,463.6981201171875,115.7244873046875,281.8586730957031,0.5558830499649048
67350,2809,638,1104.923828125,494.802978515625,87.8846435546875,187.67495727539062,0.203039288520813
67374,2810,635,1049.93212890625,479.7919921875,98.90631103515625,232.85269165039062,0.3887653350830078
67374,2810,637,932.95458984375,465.2667236328125,114.1142578125,277.3287658691406,0.6082324385643005
67374,2810,638,1102.870849609375,478.06573486328125,78.25244140625,166.18643188476562,0.11388244479894638
67541,2817,636,778.27880859375,446.48980712890625,84.1080322265625,212.19497680664062,0.6920204758644104
67565,2818,636,783.829345703125,441.0662841796875,81.6343994140625,201.1658935546875,0.7294473648071289
67589,2819,636,773.8334350585938,456.3863830566406,92.6121826171875,221.42962646484375,0.11100994795560837
67613,2820,637,909.5017700195312,466.1422119140625,104.031494140625,255.92770385742188,0.7036270499229431
67757,2826,635,1085.42822265625,503.5084228515625,152.12176513671875,375.7611389160156,0.7075943946838379
67757,2826,637,860.66845703125,497.5351867675781,109.49078369140625,277.81646728515625,0.6737765669822693
67805,2828,641,1193.65380859375,485.5324401855469,103.5357666015625,302.03643798828125,0.7080296874046326
67853,2830,642,820.9999389648438,608.329833984375,317.029296875,579.0966186523438,0.9288949370384216
67877,2831,642,802.013427734375,607.6973876953125,319.2247314453125,580.6878051757812,0.9265174865722656
67901,2832,642,822.3563232421875,608.0051879882812,319.24908447265625,580.9573974609375,0.91866135597229
67925,2833,642,828.4598999023438,606.0924072265625,320.60595703125,583.9891967773438,0.9209651947021484
67949,2834,642,829.460205078125,606.09423828125,319.55279541015625,582.106201171875,0.9254498481750488
67973,2835,642,828.1705322265625,606.1055908203125,319.25750732421875,581.4171752929688,0.9241622686386108
67997,2836,642,827.03076171875,605.9024047851562,319.6297607421875,582.0509033203125,0.9251875281333923
68021,2837,642,826.0546875,606.175537109375,319.775390625,582.247802734375,0.9270236492156982
68045,2838,642,825.3749389648438,606.2840576171875,319.849853515625,582.3411254882812,0.9284685850143433
68069,2839,642,825.3868408203125,605.4429931640625,319.74774169921875,581.8177490234375,0.9287644624710083
68093,2840,642,831.0656127929688,607.013671875,322.231689453125,584.9013671875,0.8520814180374146
68117,2841,642,843.0533447265625,610.621826171875,328.95660400390625,595.1495361328125,0.8410423994064331
68117,2841,644,945.5892333984375,519.9776611328125,398.59991455078125,912.6337280273438,0.8178320527076721
68141,2842,642,844.6317138671875,609.4969482421875,332.91363525390625,602.76806640625,0.8855847120285034
68165,2843,642,849.41015625,605.1448974609375,332.48175048828125,599.957275390625,0.9148160815238953
68165,2843,644,1129.4417724609375,513.6485595703125,423.94757080078125,973.29833984375,0.8541285395622253
68189,2844,642,848.8677978515625,599.5663452148438,334.28900146484375,604.8682861328125,0.9234034419059753
68213,2845,642,838.8387451171875,598.7225952148438,332.14215087890625,602.218017578125,0.9017706513404846
68237,2846,642,826.4720458984375,603.3460083007812,324.896484375,591.640625,0.9020635485649109
68261,2847,642,826.5109252929688,607.6821899414062,320.4415283203125,583.68115234375,0.9212827086448669
68285,2848,642,826.1813354492188,609.53173828125,318.0201416015625,579.2743530273438,0.9209198355674744
68788,2869,647,1302.478759765625,670.9198608398438,357.4080810546875,706.1602783203125,0.7464548945426941
68812,2870,647,1302.541015625,670.104248046875,357.931884765625,707.79150390625,0.7337986826896667
68836,2871,647,1300.62744140625,669.571044921875,358.1229248046875,708.85791015625,0.7589520215988159
68860,2872,647,1301.037109375,669.1439208984375,357.9827880859375,709.7120971679688,0.7190255522727966
68884,2873,647,1301.5528564453125,669.30615234375,357.344970703125,709.3876953125,0.5994394421577454
68908,2874,647,1302.94873046875,669.2212524414062,356.8426513671875,709.5574951171875,0.6432980298995972
68932,2875,647,1303.649658203125,669.8118896484375,355.8116455078125,708.376220703125,0.6369014382362366
68956,2876,647,1306.2315673828125,670.2002563476562,354.215576171875,707.5994873046875,0.7138698101043701
69004,2878,649,953.4166259765625,525.3848876953125,697.1757202148438,989.7674560546875,0.8631646633148193
69028,2879,649,948.715576171875,526.010498046875,696.6106567382812,989.9907836914062,0.8615052103996277
69052,2880,649,948.7157592773438,524.2348022460938,697.0938720703125,992.1087036132812,0.8726837635040283
69076,2881,649,987.0753173828125,525.5139770507812,699.857666015625,994.4937744140625,0.9033217430114746
69100,2882,649,993.3812255859375,526.4688110351562,699.59326171875,994.764404296875,0.9133950471878052
69124,2883,649,1019.5219116210938,528.1898193359375,694.4930419921875,991.069580078125,0.9360766410827637
69148,2884,649,1027.2685546875,522.5028686523438,699.0120239257812,1002.9942016601562,0.9298107028007507
69148,2884,650,489.0377197265625,608.5109252929688,500.4388427734375,829.6692504882812,0.9254689812660217
69148,2884,651,1323.6474609375,507.3064270019531,436.5025634765625,1014.3466186523438,0.7397557497024536
69172,2885,649,1018.0296020507812,517.82568359375,699.8182373046875,1010.9520874023438,0.921033501625061
69172,2885,650,487.5119934082031,608.665283203125,500.14703369140625,829.1781005859375,0.9248785972595215
69172,2885,651,1344.970703125,509.87200927734375,438.3123779296875,1016.222900390625,0.48908179998397827
69196,2886,649,1001.1455078125,514.8624877929688,699.1188354492188,1017.541015625,0.9274152517318726
69196,2886,650,491.18194580078125,607.7551879882812,501.4232482910156,831.102294921875,0.895765483379364
69196,2886,651,1229.292236328125,507.7984313964844,443.48291015625,1014.4730834960938,0.7995089888572693
69220,2887,649,1005.6998901367188,513.2769775390625,695.3018798828125,1019.7930908203125,0.9054390788078308
69244,2888,650,499.5439453125,604.1155395507812,506.9529113769531,838.9676513671875,0.7911844849586487
69268,2889,650,496.85760498046875,604.8291625976562,504.5296630859375,835.4747314453125,0.9160745143890381
69268,2889,649,1027.2791748046875,511.6631164550781,690.3403930664062,1021.4153442382812,0.9294332265853882
69292,2890,650,491.78369140625,603.44873046875,505.7071838378906,837.1859741210938,0.9033858776092529
69292,2890,652,352.3100280761719,790.219482421875,475.76275634765625,464.48748779296875,0.7898852229118347
69292,2890,649,1021.975341796875,512.3421630859375,684.7820434570312,1019.6528930664062,0.9278764128684998
69316,2891,650,484.93463134765625,603.67138671875,505.012939453125,837.6307983398438,0.9276329278945923
69316,2891,652,372.6810607910156,784.603271484375,487.61761474609375,476.29437255859375,0.7809478640556335
69316,2891,649,1026.066650390625,511.4453430175781,681.9137573242188,1021.8076782226562,0.9267840385437012
69340,2892,650,542.280029296875,592.4282836914062,521.09033203125,861.4385986328125,0.8858741521835327
69340,2892,652,367.2005920410156,782.0972900390625,491.3230285644531,481.12164306640625,0.8565424084663391
69340,2892,649,1031.032958984375,510.9339294433594,677.2720336914062,1020.3784790039062,0.92792147397995
69364,2893,652,383.9012756347656,775.7987060546875,503.56890869140625,493.67474365234375,0.8706430196762085
69364,2893,649,1096.7022705078125,510.0611877441406,727.2958984375,1020.1223754882812,0.3960556089878082
69388,2894,649,1065.8978271484375,511.1576232910156,717.29150390625,1022.3152465820312,0.9247574210166931
69388,2894,653,332.0611572265625,526.27978515625,586.860595703125,986.6530151367188,0.6198927164077759
69412,2895,649,1092.388916015625,511.1827087402344,707.266357421875,1015.4890747070312,0.8762146830558777
69412,2895,652,376.95196533203125,778.7232666015625,494.4638671875,486.7904052734375,0.8026777505874634
69436,2896,649,1029.4974365234375,520.707275390625,684.2257690429688,999.0787963867188,0.9024628400802612
69436,2896,652,361.9911193847656,780.182373046875,496.20367431640625,483.70574951171875,0.6817867755889893
69460,2897,649,1033.24169921875,518.6334838867188,683.5694580078125,1006.310546875,0.7521060705184937
69460,2897,652,361.46282958984375,781.6810302734375,492.9874572753906,479.76458740234375,0.7890327572822571
69484,2898,649,1023.2361450195312,517.6199340820312,669.4183349609375,1008.6123657226562,0.8297315835952759
69507,2899,649,969.7745361328125,515.9922485351562,678.7346801757812,1012.46142578125,0.8623770475387573
69507,2899,652,428.5152893066406,782.779541015625,497.81414794921875,478.24072265625,0.8554031848907471
69531,2900,649,1000.1739501953125,513.9840698242188,683.2084350585938,1015.8374633789062,0.8415018320083618
69531,2900,652,472.5332946777344,782.6778564453125,499.53118896484375,477.30914306640625,0.8574416637420654
69555,2901,649,976.3961181640625,516.3295288085938,668.415771484375,1012.5120849609375,0.8615596890449524
69555,2901,652,455.336669921875,779.189697265625,508.28076171875,485.72808837890625,0.8580254912376404
69579,2902,649,990.4249877929688,513.877685546875,661.3731689453125,1019.1080932617188,0.900365948677063
69579,2902,652,475.9732360839844,777.96240234375,507.09259033203125,488.34881591796875,0.8703383207321167
69603,2903,649,888.9033203125,512.533935546875,654.8389282226562,1022.4669799804688,0.7125605940818787
69603,2903,652,497.6296691894531,780.421142578125,511.55633544921875,483.6483154296875,0.7925207018852234
69603,2903,656,132.3465576171875,513.7341918945312,218.81271362304688,1019.7338256835938,0.8052708506584167
69651,2905,650,391.31365966796875,603.3491821289062,518.2864990234375,840.3321533203125,0.869426429271698
69651,2905,653,282.49981689453125,511.4497375488281,564.9996337890625,1022.5236206054688,0.881803035736084
69651,2905,649,949.9520263671875,523.7192993164062,632.5383911132812,1000.2421875,0.8109086155891418
69675,2906,659,1276.0062255859375,522.6815185546875,647.0940551757812,996.2678833007812,0.8607406616210938
69675,2906,653,344.3207092285156,514.1696166992188,604.8445434570312,1016.654052734375,0.8246814608573914
69675,2906,649,1100.23291015625,548.834716796875,600.7514038085938,949.0032958984375,0.8188698887825012
69699,2907,659,1342.875,522.4061889648438,648.8441772460938,999.7029418945312,0.8807291388511658
69699,2907,653,401.0166931152344,520.8795166015625,597.7147827148438,1003.326416015625,0.7505073547363281
69699,2907,649,1117.1170654296875,552.1762084960938,587.527099609375,942.487548828125,0.8995286822319031
69699,2907,662,1686.15283203125,806.375,467.6944580078125,433.23516845703125,0.8828896284103394
69699,2907,663,668.7846069335938,629.7337036132812,483.929931640625,785.9241943359375,0.9314900040626526
69699,2907,650,280.1986083984375,613.3394165039062,506.833984375,818.9614868164062,0.8051429986953735
69723,2908,659,1417.09375,523.3989868164062,645.3677978515625,995.8489379882812,0.9220440983772278
69723,2908,649,1083.9261474609375,540.61767578125,597.057861328125,960.86376953125,0.5755556225776672
69723,2908,662,1701.687255859375,810.10791015625,436.6253662109375,424.77508544921875,0.8568285703659058
69747,2909,659,1425.381591796875,517.7366333007812,655.81591796875,1011.2212524414062,0.9080126881599426
69747,2909,649,1066.4774169921875,551.3938598632812,575.69091796875,942.8292236328125,0.8928526639938354
69747,2909,662,1702.7374267578125,812.5428466796875,434.525146484375,419.147216796875,0.7485510110855103
69747,2909,653,456.88751220703125,514.7200317382812,598.340087890625,1014.5322875976562,0.8051456212997437
69747,2909,663,670.2454833984375,655.3893432617188,454.1233825683594,735.8829345703125,0.894180417060852
69747,2909,650,254.7348175048828,625.5595703125,495.2740173339844,793.5216674804688,0.8702672719955444
69771,2910,659,1402.213134765625,515.33935546875,653.7972412109375,1016.07763671875,0.9180625081062317
69771,2910,649,1050.474853515625,559.624267578125,567.5555419921875,927.7651977539062,0.9315009117126465
69771,2910,662,1708.74365234375,814.2904052734375,422.5128173828125,416.03070068359375,0.7567068934440613
69771,2910,653,455.5651550292969,511.158447265625,597.0458374023438,1018.3245849609375,0.7893661856651306
69771,2910,663,675.9300537109375,658.3897094726562,452.69537353515625,728.5357666015625,0.8694408535957336
69771,2910,650,259.0201110839844,625.6613159179688,501.2843017578125,794.2478637695312,0.8506786823272705
69795,2911,659,1511.4176025390625,534.7444458007812,627.568359375,978.438232421875,0.9082127213478088
69795,2911,649,1046.467041015625,563.738525390625,563.6942138671875,920.077880859375,0.9266760349273682
69795,2911,662,1728.623291015625,828.611083984375,382.75341796875,388.18597412109375,0.7369405627250671
69795,2911,653,492.45074462890625,591.5149536132812,525.5096435546875,855.9907836914062,0.10604918748140335
69795,2911,663,666.3741455078125,657.579833984375,458.06787109375,730.69580078125,0.762932300567627
69795,2911,650,246.0764617919922,626.3812255859375,492.1529235839844,793.5188598632812,0.8974341750144958
69819,2912,659,1587.4345703125,543.6727294921875,616.847412109375,960.654541015625,0.9147793650627136
69819,2912,649,1050.69775390625,563.2062377929688,566.7571411132812,921.3510131835938,0.9319860339164734
69819,2912,662,1747.213623046875,823.5595703125,345.57275390625,400.18701171875,0.11778047680854797
69819,2912,653,499.7560729980469,535.9200439453125,593.7802124023438,967.525634765625,0.24306926131248474
69819,2912,663,680.9437255859375,658.2230834960938,459.08721923828125,729.8721923828125,0.845199704170227
69819,2912,650,248.59844970703125,629.3535766601562,497.1968994140625,787.87841796875,0.8720637559890747
69843,2913,659,1614.14208984375,539.54443359375,611.7159423828125,968.2803955078125,0.9105777144432068
69843,2913,649,1051.0340576171875,560.5076904296875,571.665771484375,925.3128662109375,0.9311380982398987
69843,2913,653,492.599609375,520.3714599609375,626.805908203125,1004.0172119140625,0.19230030477046967
69843,2913,663,684.405517578125,656.1054077148438,462.87725830078125,734.1368408203125,0.8270096778869629
69843,2913,650,252.38970947265625,628.4097900390625,501.274658203125,789.963623046875,0.8557097315788269
69867,2914,659,1638.1680908203125,532.9727783203125,563.663818359375,982.0447387695312,0.9021860361099243
69867,2914,649,1048.0225830078125,559.3544921875,574.955810546875,927.797607421875,0.9355210065841675
69867,2914,653,467.82989501953125,513.381103515625,631.343994140625,1016.9683227539062,0.4585447311401367
69867,2914,663,662.6447143554688,654.669677734375,471.2109375,736.6375732421875,0.6747521162033081
69867,2914,650,251.84593200683594,627.6780395507812,503.6918640136719,792.4127197265625,0.8839752078056335
69891,2915,659,1652.12060546875,529.6510620117188,535.7589111328125,988.6978149414062,0.8969026207923889
69891,2915,649,1050.026611328125,559.1964111328125,576.3911743164062,927.6653442382812,0.9328864216804504
69891,2915,663,634.0476684570312,653.3543090820312,485.2674255371094,739.235595703125,0.6906735897064209
69891,2915,650,252.52467346191406,625.5733642578125,505.0493469238281,796.2737426757812,0.9004573822021484
69939,2917,664,1415.794921875,602.10302734375,250.350830078125,675.4246826171875,0.9289756417274475
69963,2918,664,1398.4736328125,586.67138671875,240.233154296875,643.5372314453125,0.9194309115409851
69963,2918,666,362.4248352050781,566.8212890625,518.3024291992188,907.2122192382812,0.8890154957771301
69987,2919,664,1446.05029296875,584.6102905273438,231.1392822265625,624.6484375,0.8750174045562744
69987,2919,666,370.83575439453125,575.94580078125,510.9096984863281,893.5225219726562,0.7631933689117432
70011,2920,664,1458.139404296875,584.2216796875,229.0108642578125,622.444580078125,0.8937000036239624
70035,2921,664,1464.6102294921875,583.9925537109375,225.66357421875,619.2054443359375,0.8941071629524231
70035,2921,666,330.86370849609375,579.9031982421875,484.5013427734375,853.2070922851562,0.9031594395637512
70059,2922,664,1471.20458984375,584.8695068359375,222.8233642578125,617.142333984375,0.8810522556304932
70059,2922,666,362.728515625,590.2468872070312,466.620361328125,834.397216796875,0.8930445909500122
70083,2923,664,1473.8896484375,585.8243408203125,220.3905029296875,615.8179931640625,0.8879792094230652
70107,2924,664,1469.4210205078125,584.0092163085938,218.50146484375,620.1632080078125,0.8741042613983154
70107,2924,668,665.1222534179688,558.1762084960938,292.9781494140625,687.6807861328125,0.8917654156684875
70107,2924,669,415.14154052734375,663.3892822265625,275.4013366699219,441.38006591796875,0.8062644004821777
70131,2925,664,1467.153564453125,585.7501220703125,214.3416748046875,617.0018310546875,0.8774736523628235
70131,2925,668,656.919677734375,563.32373046875,281.35321044921875,662.490966796875,0.8918503522872925
70131,2925,669,418.552490234375,658.0643310546875,266.86474609375,425.84503173828125,0.8378836512565613
70155,2926,664,1465.6849365234375,589.022216796875,209.191650390625,610.796630859375,0.8808913826942444
70155,2926,668,682.280029296875,556.3248901367188,262.94842529296875,622.6517333984375,0.8924593925476074
70155,2926,669,421.1136779785156,653.0304565429688,261.65130615234375,415.2554016113281,0.8277652859687805
70179,2927,664,1463.869140625,589.9188232421875,206.0711669921875,609.2490234375,0.8794726729393005
70179,2927,669,430.61053466796875,653.8402099609375,268.2769470214844,422.4057312011719,0.8109015822410583
70203,2928,664,1464.59228515625,588.8772583007812,203.8023681640625,611.026123046875,0.8772037029266357
70203,2928,669,425.9822998046875,654.5022583007812,271.3158874511719,424.5187072753906,0.8065276741981506
70203,2928,670,739.9263916015625,572.4323120117188,157.677734375,623.5164794921875,0.7868525981903076
70227,2929,664,1461.33447265625,589.05078125,203.1990966796875,615.605712890625,0.8927650451660156
70227,2929,669,428.1990966796875,653.6805419921875,270.1331481933594,418.05926513671875,0.785412609577179
70227,2929,670,737.6372680664062,567.5765380859375,154.9757080078125,612.8646850585938,0.843030571937561
70251,2930,664,1456.10205078125,587.5291748046875,202.5107421875,618.098876953125,0.8971498012542725
70251,2930,669,431.63116455078125,651.59765625,271.3454284667969,413.4770202636719,0.7916998863220215
70251,2930,670,734.1461181640625,569.5819091796875,155.63525390625,615.2396850585938,0.808234453201294
70275,2931,664,1456.9727783203125,587.2432861328125,200.55810546875,617.1450805664062,0.897649884223938
70275,2931,669,425.117919921875,648.8895263671875,277.8293762207031,416.4261169433594,0.7478760480880737
70275,2931,670,729.632080078125,569.0547485351562,155.49725341796875,614.2003173828125,0.8140349388122559
70299,2932,664,1457.969482421875,586.3472900390625,199.8355712890625,619.7989501953125,0.8905791640281677
70299,2932,669,422.1263122558594,652.8338623046875,289.41937255859375,431.7277526855469,0.8208624124526978
70299,2932,670,725.1929931640625,568.8838500976562,156.0350341796875,615.71484375,0.8220766186714172
70323,2933,664,1473.4739990234375,592.0491333007812,202.778076171875,634.9366455078125,0.8925480842590332
70323,2933,669,423.4071960449219,651.97802734375,284.13897705078125,419.9117736816406,0.7917026877403259
70323,2933,670,732.8139038085938,571.8987426757812,158.9105224609375,624.90869140625,0.800357460975647
70347,2934,664,1462.3282470703125,591.4259643554688,205.23828125,650.775634765625,0.8909797072410583
70347,2934,669,420.583984375,656.1201782226562,289.2649230957031,425.3942565917969,0.8061419129371643
70347,2934,670,739.28662109375,565.643310546875,158.326416015625,620.445068359375,0.8630111217498779
70371,2935,664,1447.589599609375,590.7243041992188,205.459228515625,653.43701171875,0.8831396698951721
70371,2935,669,421.3814392089844,656.8322143554688,288.13592529296875,419.8808898925781,0.8067095279693604
70371,2935,670,743.6995849609375,563.618408203125,157.64654541015625,615.4845581054688,0.8503178358078003
70491,2940,671,646.81982421875,553.3843383789062,246.81451416015625,708.2777709960938,0.8973844647407532
70491,2940,672,804.1339111328125,509.072509765625,206.59783935546875,640.067626953125,0.8926630020141602
70514,2941,671,618.563720703125,558.1878051757812,250.29205322265625,720.206787109375,0.9013305902481079
70514,2941,668,832.2727661132812,551.288330078125,304.4697265625,746.0029296875,0.9132760167121887
70538,2942,668,881.1846923828125,553.5823974609375,317.67010498046875,789.4843139648438,0.8971348404884338
70538,2942,672,722.9012451171875,540.2205200195312,222.68634033203125,692.8592529296875,0.8556082248687744
70562,2943,668,858.1489868164062,572.9571533203125,340.2899169921875,850.6431884765625,0.8902313113212585
70562,2943,672,726.2586669921875,550.1676025390625,226.86102294921875,704.3228149414062,0.7661939263343811
70586,2944,668,844.5445556640625,577.15625,354.63348388671875,881.6387939453125,0.9127421379089355
70586,2944,672,663.8568725585938,562.0393676757812,232.4229736328125,716.7710571289062,0.8538715839385986
70610,2945,668,797.50244140625,575.5975341796875,364.8685302734375,896.8048706054688,0.9058337807655334
70634,2946,649,1062.992431640625,568.8485107421875,563.7808837890625,910.302978515625,0.9194462299346924
70634,2946,671,587.48291015625,606.6004638671875,291.9597473144531,829.2758178710938,0.9185306429862976
70658,2947,649,1144.3277587890625,572.0601196289062,565.5380859375,903.8797607421875,0.888888418674469
70682,2948,649,1090.0279541015625,572.6819458007812,542.8695678710938,900.3133544921875,0.9382661581039429
70682,2948,674,626.6724853515625,588.4248657226562,414.4722595214844,870.8604736328125,0.9129431247711182
70706,2949,649,1084.550537109375,695.9031372070312,425.0435791015625,655.0009765625,0.5390560626983643
70706,2949,674,611.42724609375,578.1801147460938,424.49127197265625,890.3938598632812,0.9043982028961182
70730,2950,649,1175.8583984375,751.5951538085938,412.59326171875,543.7222900390625,0.39306655526161194
70730,2950,674,584.2596435546875,576.5574951171875,426.4684753417969,892.7396240234375,0.9105315804481506
70754,2951,649,1113.725830078125,743.91162109375,432.7435302734375,559.5911254882812,0.2467203438282013
70754,2951,674,576.3062133789062,588.8209838867188,415.7159118652344,867.9088134765625,0.9212707877159119
70778,2952,649,1181.018310546875,750.1843872070312,457.23583984375,547.4486083984375,0.46381694078445435
70778,2952,674,578.9041137695312,587.8308715820312,418.089599609375,871.206298828125,0.910011887550354
70802,2953,649,1207.9130859375,751.557861328125,479.88232421875,544.3792724609375,0.37899965047836304
70802,2953,674,579.4313354492188,584.231201171875,423.0264892578125,878.876708984375,0.9139188528060913
70826,2954,649,1201.7138671875,724.1217041015625,504.3922119140625,599.59765625,0.5307002663612366
70826,2954,674,573.0993041992188,581.3936157226562,427.2481994628906,885.0216064453125,0.9029282331466675
70850,2955,674,570.0203857421875,579.9592895507812,429.1886291503906,886.995849609375,0.9098659157752991
70850,2955,668,1091.6549072265625,547.294921875,404.36370849609375,953.4100952148438,0.9358165264129639
70874,2956,674,568.8276977539062,581.75830078125,428.1584167480469,882.9736938476562,0.90895015001297
70874,2956,668,1090.7296142578125,547.8189697265625,415.604736328125,952.362060546875,0.9317173361778259
70898,2957,674,565.7213134765625,583.3278198242188,425.6603698730469,880.6045532226562,0.9171057939529419
70922,2958,674,527.367431640625,598.737548828125,413.08819580078125,847.7695922851562,0.8563876152038574
70970,2960,677,502.7715148925781,608.8786010742188,712.4712524414062,828.0817260742188,0.8351218700408936
70994,2961,677,529.7650146484375,606.2955322265625,715.5491943359375,830.8878173828125,0.7924269437789917
70994,2961,679,921.2025146484375,511.892822265625,524.41259765625,1023.78564453125,0.8345056176185608
71018,2962,679,929.747802734375,511.553466796875,523.4296264648438,1023.10693359375,0.8774971961975098
71018,2962,674,632.9078369140625,601.8085327148438,417.204345703125,844.0753173828125,0.8707885146141052
71042,2963,679,944.4293212890625,528.3821411132812,505.500244140625,990.6998901367188,0.847713053226471
71042,2963,674,623.8378295898438,540.4628295898438,480.6217346191406,963.6041870117188,0.8405885696411133
71066,2964,679,939.2618408203125,566.4797973632812,465.58251953125,912.6357421875,0.875150203704834
71066,2964,674,634.3892822265625,531.2340698242188,485.9497375488281,983.0584716796875,0.8493883013725281
71090,2965,679,925.247802734375,583.998046875,447.94732666015625,877.7520141601562,0.8840052485466003
71090,2965,674,640.173095703125,530.5596313476562,482.9107666015625,985.1171875,0.8591957092285156
71114,2966,679,920.3807373046875,590.7704467773438,441.75299072265625,864.6104125976562,0.8884962797164917
71114,2966,674,646.3770751953125,546.4598388671875,465.3791198730469,952.5993041992188,0.8620577454566956
71138,2967,679,920.5550537109375,595.2977294921875,437.777587890625,855.8250732421875,0.897189199924469
71138,2967,674,644.071044921875,552.9705810546875,459.0225830078125,940.757080078125,0.8722251653671265
71162,2968,679,919.173095703125,597.568359375,436.16082763671875,850.9503784179688,0.8943644165992737
71162,2968,674,641.1267700195312,555.8280639648438,454.4789733886719,934.2493896484375,0.8553683161735535
71186,2969,679,912.224853515625,599.042724609375,435.94403076171875,847.4752197265625,0.8736678957939148
71186,2969,674,628.4998779296875,562.5243530273438,448.6700744628906,919.7520141601562,0.8383862972259521
71210,2970,679,900.76513671875,598.871337890625,437.26605224609375,847.0634155273438,0.8678932189941406
71210,2970,674,614.958251953125,561.0625610351562,451.3013000488281,923.887939453125,0.8668102025985718
71234,2971,679,903.30908203125,598.8580322265625,438.98541259765625,847.5422973632812,0.8680291175842285
71234,2971,674,617.0298461914062,563.1104736328125,449.3424987792969,919.516845703125,0.870060920715332
71258,2972,679,913.59814453125,600.0654296875,439.44781494140625,845.7357177734375,0.8947864770889282
71258,2972,674,628.7080078125,558.8558349609375,452.75555419921875,929.1077880859375,0.8626375794410706
71282,2973,679,915.9644775390625,599.2465209960938,440.98663330078125,847.57568359375,0.8934992551803589
71282,2973,674,631.6707763671875,560.6104125976562,452.0768127441406,926.4437866210938,0.8587864637374878
71306,2974,679,914.124267578125,597.626953125,443.70159912109375,850.51611328125,0.8758037090301514
71306,2974,674,626.9134521484375,558.8455810546875,454.1704406738281,929.4780883789062,0.8480836153030396
71330,2975,679,914.3382568359375,596.9334106445312,445.09698486328125,851.712158203125,0.8823974132537842
71330,2975,674,625.3941650390625,563.1456909179688,450.31365966796875,921.0079956054688,0.8665218353271484
71354,2976,679,913.6776123046875,595.1724243164062,448.09832763671875,855.7188720703125,0.8945572972297668
71354,2976,674,634.89501953125,560.0220336914062,452.1880187988281,925.255859375,0.8607809543609619
71378,2977,679,871.8483276367188,600.08984375,447.1070556640625,845.6689453125,0.7631737589836121
71378,2977,674,631.109619140625,558.1054077148438,455.5881042480469,931.0140991210938,0.7831938862800598
71402,2978,679,860.9564819335938,600.2078247070312,450.2020263671875,844.771728515625,0.7782126665115356
71402,2978,674,646.2533569335938,555.1132202148438,462.6086120605469,937.5166015625,0.6295239329338074
71450,2980,681,1319.1787109375,597.794677734375,594.0254516601562,841.0065307617188,0.8826624155044556
71450,2980,682,550.4528198242188,591.8963623046875,644.80029296875,862.8081665039062,0.819343626499176
71474,2981,681,1318.51220703125,597.1305541992188,594.6292724609375,841.9135131835938,0.9041101336479187
71474,2981,682,563.2259521484375,583.755126953125,658.0134887695312,880.1060180664062,0.7307564616203308
71498,2982,681,1308.4173583984375,598.243896484375,595.2722778320312,841.7886962890625,0.8712247014045715
71498,2982,682,577.8490600585938,577.9093017578125,667.8762817382812,892.1360473632812,0.6752069592475891
71521,2983,681,1317.6817626953125,598.2099609375,594.998779296875,841.9414672851562,0.8890054225921631
71521,2983,682,576.2677001953125,578.2247924804688,668.2472534179688,891.3321533203125,0.7633310556411743
71545,2984,681,1331.7349853515625,596.6329956054688,594.421630859375,843.756103515625,0.8915289640426636
71545,2984,682,568.3912963867188,579.0255126953125,667.6536865234375,889.0894775390625,0.8272601962089539
71569,2985,681,1322.3404541015625,592.9337158203125,598.6386108398438,851.061767578125,0.8939446210861206
71569,2985,682,564.0704345703125,579.0098876953125,667.4309692382812,888.2447509765625,0.7346610426902771
71593,2986,681,1320.738037109375,592.4130249023438,598.8956298828125,853.20947265625,0.9110144972801208
71593,2986,682,567.6508178710938,579.1593017578125,668.4765625,888.8336181640625,0.7688702344894409
71617,2987,681,1323.3486328125,592.3663940429688,596.5606689453125,852.2512817382812,0.8926495313644409
71617,2987,682,559.9365234375,581.97705078125,664.2706909179688,883.09765625,0.8349698185920715
