image,tagged,emotion,matched_file,distance
track_1138_sample_2_sec_4363.jpg,xiao,neutral,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010052160619452133
track_240_sample_1_sec_700.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.010840590230718816
track_460_sample_2_sec_1733.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.012254078089239617
track_563_sample_1_sec_2232.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009801549149280886
track_1016_sample_1_sec_4049.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.012815718484080363
track_73_sample_3_sec_384.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.006353327608092818
track_814_sample_2_sec_3691.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.006495176482246512
track_615_sample_3_sec_2565.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_2_sample_3_sec_70.jpg,0.019541577408468735
track_485_sample_2_sec_1884.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.007316466353054052
track_880_sample_1_sec_3830.jpg,ming,fear,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008563108480977633
track_819_sample_1_sec_3687.jpg,ming,fear,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.007762697087956183
track_1023_sample_2_sec_4065.jpg,ming,fear,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.014024419063975557
track_691_sample_2_sec_3078.jpg,ming,sad,main_project/data/my_face_db/ming/track_825_sample_1_sec_3690.jpg,0.015975225035009033
track_421_sample_3_sec_1363.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.010788336549003907
track_1052_sample_1_sec_4198.jpg,ming,happy,main_project/data/my_face_db/ming/track_825_sample_1_sec_3690.jpg,0.0217070519143312
track_319_sample_2_sec_1115.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_63_sample_1_sec_229.jpg,0.010525590889657765
track_607_sample_1_sec_2522.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008570995848159901
track_1035_sample_2_sec_4139.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.011839192762771233
track_419_sample_3_sec_1359.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_63_sample_1_sec_229.jpg,0.016012705590030096
track_760_sample_3_sec_3569.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.0076677579740175306
track_931_sample_2_sec_3870.jpg,ming,sad,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.00991699774209076
track_874_sample_2_sec_3839.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008994878434255948
track_507_sample_2_sec_1938.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.007526419089836089
track_536_sample_2_sec_2093.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010602371936092814
track_9_sample_1_sec_50.jpg,ming,fear,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.012412632202504326
track_450_sample_1_sec_1662.jpg,xiao,neutral,main_project/data/my_face_db/xiao/track_2_sample_3_sec_70.jpg,0.027942387603635432
track_813_sample_1_sec_3683.jpg,ming,happy,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008905920093880026
track_482_sample_3_sec_1906.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_63_sample_1_sec_229.jpg,0.029718830546016317
track_245_sample_1_sec_701.jpg,ming,sad,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.014411455471154189
track_460_sample_3_sec_1734.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010147637099480078
track_494_sample_3_sec_1912.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.011905822176862313
track_419_sample_1_sec_1342.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00973116349168246
track_978_sample_3_sec_3947.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.011055646229984895
track_593_sample_1_sec_2441.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008537891592696134
track_622_sample_3_sec_2744.jpg,ming,neutral,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.01051791769932009
track_1014_sample_2_sec_4052.jpg,ming,fear,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.010613627691018368
track_108_sample_2_sec_432.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.016789922468903096
track_313_sample_2_sec_1071.jpg,ming,fear,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.012149979529291421
track_1083_sample_1_sec_4253.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_2_sample_3_sec_70.jpg,0.018578801703717396
track_53_sample_3_sec_142.jpg,ming,fear,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008460472447158307
track_215_sample_1_sec_654.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_63_sample_1_sec_229.jpg,0.025835312994501813
track_512_sample_1_sec_1976.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.009776664437422977
track_949_sample_3_sec_3903.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009673662884055134
track_976_sample_3_sec_3937.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008404608381963441
track_1109_sample_3_sec_4320.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00572861462605212
track_148_sample_2_sec_491.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.011184692306080102
track_1016_sample_3_sec_4052.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.012229188207600994
track_319_sample_1_sec_1068.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.01105389900923015
track_287_sample_2_sec_1053.jpg,xiao,happy,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008660411672961832
track_378_sample_1_sec_1105.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_2_sample_3_sec_70.jpg,0.01569633147506566
track_733_sample_2_sec_3414.jpg,ming,happy,main_project/data/my_face_db/ming/track_825_sample_1_sec_3690.jpg,0.017082499506014814
track_756_sample_1_sec_3505.jpg,ming,happy,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.013416019216265895
track_464_sample_3_sec_1755.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008304290308042361
track_1021_sample_1_sec_4057.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009687186064198272
track_1057_sample_3_sec_4216.jpg,ming,happy,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.006980268426014513
track_531_sample_3_sec_2070.jpg,ming,happy,main_project/data/my_face_db/ming/track_825_sample_1_sec_3690.jpg,0.021303414325387182
track_973_sample_1_sec_3918.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00757455382443839
track_1032_sample_3_sec_4131.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.016860633940253944
track_990_sample_2_sec_3993.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.01119289577977578
track_669_sample_3_sec_2935.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.007495738440390753
track_385_sample_3_sec_1203.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008531457752572136
track_136_sample_3_sec_486.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.011320724089451728
track_534_sample_2_sec_2081.jpg,xiao,happy,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.015575443552081403
track_1058_sample_2_sec_4208.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_2_sample_3_sec_70.jpg,0.016617260832733294
track_1068_sample_1_sec_4198.jpg,xiao,neutral,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.014958477884030152
track_605_sample_1_sec_2518.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009907870857331025
track_698_sample_1_sec_3147.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.01140557855452995
track_674_sample_3_sec_2970.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010348443876064928
track_147_sample_2_sec_492.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.007375353431773757
track_457_sample_1_sec_1731.jpg,ming,fear,main_project/data/my_face_db/ming/track_512_sample_3_sec_1998.jpg,0.0826384272814541
track_154_sample_1_sec_485.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.017309893457414183
track_15_sample_3_sec_107.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.016650695192363063
track_824_sample_1_sec_3689.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.0058867228184382725
track_1084_sample_1_sec_4260.jpg,ming,happy,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.005483559632414869
track_222_sample_1_sec_694.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.006889625282261003
track_1065_sample_2_sec_4207.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.012887438104634663
track_679_sample_1_sec_2961.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.012867417999153918
track_1122_sample_2_sec_4315.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_481_sample_1_sec_1843.jpg,0.03302441988779714
track_886_sample_3_sec_3859.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008144075282238927
track_464_sample_2_sec_1746.jpg,ming,sad,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.01002875425414107
track_437_sample_3_sec_1570.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.01280756825010787
track_997_sample_3_sec_4005.jpg,ming,fear,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.007872715892952575
track_149_sample_1_sec_483.jpg,ming,fear,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.011084774436636247
track_771_sample_1_sec_3555.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00795653571703725
track_188_sample_1_sec_494.jpg,ming,sad,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.012335374305469937
track_118_sample_2_sec_466.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010551739733031584
track_771_sample_2_sec_3561.jpg,ming,neutral,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.009659609963859506
track_27_sample_1_sec_131.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.011505447045217165
track_631_sample_2_sec_2763.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00787215198869029
track_1021_sample_3_sec_4064.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010183823995713492
track_584_sample_3_sec_2340.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.010098741500197406
track_275_sample_3_sec_773.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.01055992588308341
track_97_sample_3_sec_425.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009521491976068663
track_651_sample_3_sec_2886.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.01030697532589564
track_1073_sample_3_sec_4216.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.01635076141381253
track_406_sample_1_sec_1303.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009765246670392691
track_146_sample_1_sec_483.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.01323047842280245
track_544_sample_1_sec_2103.jpg,ming,neutral,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.0074954836829979055
track_416_sample_2_sec_1344.jpg,ming,neutral,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.02257159831315103
track_472_sample_3_sec_1780.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008125596506094346
track_288_sample_2_sec_1074.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.009425073067332423
track_909_sample_1_sec_3841.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008290625714928557
track_1128_sample_1_sec_4327.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.011440275598633698
track_669_sample_2_sec_2930.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.011669022581091593
track_88_sample_2_sec_393.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_63_sample_1_sec_229.jpg,0.025274301453830583
track_1057_sample_2_sec_4207.jpg,ming,happy,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.006641313917751801
track_522_sample_2_sec_2054.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.007289789601665597
track_480_sample_3_sec_1862.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.010454012473668284
track_98_sample_3_sec_425.jpg,ming,fear,main_project/data/my_face_db/ming/track_512_sample_3_sec_1998.jpg,0.025258808565675306
track_725_sample_1_sec_3344.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009435315502267394
track_216_sample_1_sec_672.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.007578882808041754
track_910_sample_2_sec_3844.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.0066811806155794295
track_958_sample_2_sec_3909.jpg,ming,sad,main_project/data/my_face_db/ming/track_383_sample_3_sec_1163.jpg,0.018652787816954897
track_169_sample_1_sec_492.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.012793387725177907
track_228_sample_1_sec_695.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010120937111137374
track_728_sample_3_sec_3369.jpg,ming,neutral,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.010381565332987286
track_1021_sample_2_sec_4061.jpg,ming,fear,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.009898475123758077
track_771_sample_3_sec_3564.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.012229132282980615
track_520_sample_2_sec_2053.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.011819280106744379
track_94_sample_3_sec_416.jpg,ming,fear,main_project/data/my_face_db/ming/track_512_sample_3_sec_1998.jpg,0.041815763666047556
track_67_sample_3_sec_370.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_63_sample_1_sec_229.jpg,0.030931160445536898
track_1117_sample_3_sec_4308.jpg,ming,happy,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.009870388973339361
track_437_sample_2_sec_1561.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.01039297659118743
track_1065_sample_3_sec_4216.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.01149881180809309
track_8_sample_1_sec_47.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009085268996229301
track_1097_sample_2_sec_4276.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.006290892052118191
track_747_sample_1_sec_3440.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.005031231635157285
track_843_sample_3_sec_3764.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.0
track_580_sample_2_sec_2324.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010621756093138202
track_55_sample_3_sec_170.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010896253055344474
track_671_sample_2_sec_2941.jpg,ming,sad,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.009910521482207946
track_1040_sample_1_sec_4139.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.014661491422918727
track_103_sample_1_sec_420.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.025091443201366803
track_984_sample_2_sec_3968.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00926965042907213
track_949_sample_1_sec_3885.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.013659167975672681
track_489_sample_3_sec_1941.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.010991894436156224
track_372_sample_1_sec_1102.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.014633298471945944
track_984_sample_1_sec_3960.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.009198723103414852
track_679_sample_3_sec_2992.jpg,ming,sad,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.011975648939165695
track_596_sample_1_sec_2502.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.01024265866472629
track_776_sample_3_sec_3580.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00579390744328212
track_734_sample_1_sec_3411.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.008605543401260851
track_1077_sample_1_sec_4244.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.010647686830684622
track_870_sample_3_sec_3848.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.00888757789222494
track_472_sample_2_sec_1779.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.006097725504711327
track_294_sample_1_sec_1051.jpg,ming,neutral,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.005404035522049377
track_1103_sample_2_sec_4296.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00728306546547175
track_747_sample_2_sec_3448.jpg,ming,fear,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.005461411578904896
track_76_sample_1_sec_365.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_2_sample_3_sec_70.jpg,0.02590127328158387
track_105_sample_3_sec_425.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_2_sample_3_sec_70.jpg,0.020953145101018644
track_506_sample_3_sec_1940.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.007662696020397153
track_671_sample_3_sec_2946.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.01010486000531663
track_1_sample_1_sec_0.jpg,ming,angry,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.010791039016939674
track_500_sample_2_sec_1934.jpg,ming,angry,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.014146408423879597
track_424_sample_1_sec_1367.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009371451684333842
track_1060_sample_1_sec_4198.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.012850651569964122
track_976_sample_2_sec_3932.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.012313026492529744
track_709_sample_2_sec_3172.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.010741782125983423
track_273_sample_3_sec_740.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.012991501729672339
track_81_sample_2_sec_377.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008490667565893562
track_168_sample_2_sec_494.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008967049582220832
track_1117_sample_1_sec_4306.jpg,ming,neutral,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.006073656650263937
track_316_sample_1_sec_1066.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010725321308757696
track_305_sample_1_sec_1053.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.006916911273037729
track_3_sample_1_sec_24.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.015227700656653242
track_55_sample_1_sec_151.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.014945949974938477
track_330_sample_1_sec_1077.jpg,ming,fear,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.019123263053018924
track_636_sample_2_sec_2791.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.004830104028365478
track_522_sample_1_sec_2049.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008725671116240452
track_1035_sample_1_sec_4133.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.015286677179300656
track_800_sample_2_sec_3680.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.010814883188093649
track_370_sample_1_sec_1101.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.005990935746167381
track_674_sample_2_sec_2958.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.008448026437341771
track_324_sample_1_sec_1074.jpg,ming,fear,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.011270394366149517
track_1055_sample_3_sec_4216.jpg,xiao,happy,main_project/data/my_face_db/xiao/track_437_sample_1_sec_1548.jpg,0.014556050526568942
track_15_sample_2_sec_86.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.018207830521275503
track_285_sample_1_sec_957.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.011388356851180781
track_458_sample_2_sec_1733.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009860322108543818
track_28_sample_1_sec_134.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.006164332005503148
track_1071_sample_2_sec_4207.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.014229825306559807
track_1032_sample_2_sec_4125.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.024680965824969703
track_455_sample_1_sec_1731.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.011734147872404566
track_596_sample_3_sec_2509.jpg,xiao,angry,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.011599962220833149
track_573_sample_1_sec_2253.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.01953110002284264
track_190_sample_1_sec_494.jpg,ming,fear,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.010394381443812772
track_1140_sample_3_sec_4376.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009593633765547005
track_821_sample_1_sec_3687.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.01109036853616252
track_477_sample_2_sec_1833.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_481_sample_1_sec_1843.jpg,0.010025721362981854
track_580_sample_1_sec_2300.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.008874501790577471
track_967_sample_2_sec_3938.jpg,xiao,happy,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.015680607306564065
track_218_sample_2_sec_699.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009694566023957352
track_641_sample_1_sec_2828.jpg,ming,sad,main_project/data/my_face_db/ming/track_383_sample_2_sec_1137.jpg,0.009550988996249954
track_1036_sample_3_sec_4142.jpg,ming,sad,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.02327949303044674
track_1003_sample_1_sec_4021.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_62_sample_1_sec_212.jpg,0.01228245147839413
track_1050_sample_1_sec_4172.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.00959393387665275
track_251_sample_3_sec_706.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.010095568094895424
track_615_sample_2_sec_2564.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.024547412192245766
track_1037_sample_2_sec_4138.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_481_sample_1_sec_1843.jpg,0.018183207506607624
track_1067_sample_2_sec_4207.jpg,xiao,fear,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.015099000900903325
track_458_sample_3_sec_1734.jpg,xiao,sad,main_project/data/my_face_db/xiao/track_4_sample_3_sec_62.jpg,0.009902641997173944
track_602_sample_1_sec_2511.jpg,ming,fear,main_project/data/my_face_db/ming/track_62_sample_3_sec_244.jpg,0.01694258100157431
track_454_sample_2_sec_1750.jpg,xiao,neutral,main_project/data/my_face_db/xiao/track_481_sample_1_sec_1843.jpg,0.010621911061148293
track_421_sample_2_sec_1362.jpg,ming,angry,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.011476889096203924
track_696_sample_1_sec_3124.jpg,ming,sad,main_project/data/my_face_db/ming/track_843_sample_3_sec_3764.jpg,0.007838560307802611
